from,to,open,close,min,max,volume
1725881760,1725881880,1.35611,1.356095,1.35604,1.356185,388
1725881880,1725882000,1.35608,1.35604,1.355995,1.35608,388
1725882000,1725882120,1.35604,1.35615,1.356005,1.356205,403
1725882120,1725882240,1.356155,1.35601,1.356005,1.356165,390
1725882240,1725882360,1.35601,1.35607,1.35598,1.35617,449
1725882360,1725882480,1.35607,1.35601,1.355985,1.35611,283
1725882480,1725882600,1.356015,1.35602,1.355985,1.356085,423
1725882600,1725882720,1.35602,1.35601,1.35598,1.356035,467
1725882720,1725882840,1.356015,1.3561,1.355975,1.3562,492
1725882840,1725882960,1.35609,1.356275,1.356065,1.35629,385
1725882960,1725883080,1.356275,1.356105,1.35607,1.356295,386
1725883080,1725883200,1.356115,1.35609,1.35607,1.3562,441
1725883200,1725883320,1.356085,1.35603,1.35599,1.35615,553
1725883320,1725883440,1.356035,1.35621,1.356005,1.356235,480
1725883440,1725883560,1.35622,1.35628,1.35619,1.356355,594
1725883560,1725883680,1.356285,1.356355,1.35623,1.356355,513
1725883680,1725883800,1.356355,1.35652,1.35631,1.35652,490
1725883800,1725883920,1.356515,1.35669,1.35646,1.35669,543
1725883920,1725884040,1.35669,1.356665,1.356615,1.356725,489
1725884040,1725884160,1.356655,1.356355,1.356335,1.356665,481
1725884160,1725884280,1.356365,1.356415,1.356305,1.356475,337
1725884280,1725884400,1.356415,1.35637,1.35628,1.35642,408
1725884400,1725884520,1.356405,1.356515,1.356405,1.356685,437
1725884520,1725884640,1.35652,1.356515,1.35649,1.35658,345
1725884640,1725884760,1.35652,1.35655,1.35647,1.35659,380
1725884760,1725884880,1.356545,1.35662,1.356475,1.356645,549
1725884880,1725885000,1.35661,1.35653,1.35649,1.35669,537
1725885000,1725885120,1.356535,1.35652,1.356405,1.356615,581
1725885120,1725885240,1.35653,1.35642,1.356375,1.356615,602
1725885240,1725885360,1.356425,1.35654,1.356295,1.356545,522
1725885360,1725885480,1.356535,1.35658,1.35649,1.35661,535
1725885480,1725885600,1.35658,1.356505,1.356445,1.356635,416
1725885600,1725885720,1.356525,1.356335,1.356335,1.356525,428
1725885720,1725885840,1.35634,1.35659,1.3563,1.35665,447
1725885840,1725885960,1.3566,1.35661,1.356515,1.356635,476
1725885960,1725886080,1.35662,1.35669,1.35661,1.35674,442
1725886080,1725886200,1.35669,1.35669,1.356605,1.356735,449
1725886200,1725886320,1.35668,1.356685,1.356645,1.35673,382
1725886320,1725886440,1.356685,1.356815,1.356555,1.35682,445
1725886440,1725886560,1.356815,1.35661,1.356575,1.356825,469
1725886560,1725886680,1.356605,1.356635,1.356495,1.356655,479
1725886680,1725886800,1.356635,1.356895,1.356625,1.35697,518
1725886800,1725886920,1.356905,1.35682,1.356775,1.356915,560
1725886920,1725887040,1.35681,1.35674,1.356675,1.35683,465
1725887040,1725887160,1.35674,1.35664,1.35655,1.356755,387
1725887160,1725887280,1.356645,1.356445,1.356435,1.35665,406
1725887280,1725887400,1.356455,1.35647,1.35641,1.35661,528
1725887400,1725887520,1.356465,1.356575,1.356335,1.35658,472
1725887520,1725887640,1.35657,1.356525,1.356405,1.35657,503
1725887640,1725887760,1.35652,1.356575,1.356445,1.356575,472
1725887760,1725887880,1.35657,1.35671,1.356565,1.356745,364
1725887880,1725888000,1.356715,1.356605,1.35656,1.35673,446
1725888000,1725888120,1.35658,1.35643,1.3564,1.356615,448
1725888120,1725888240,1.356425,1.35636,1.356325,1.35647,414
1725888240,1725888360,1.35635,1.35654,1.356325,1.3566,429
1725888360,1725888480,1.35652,1.35663,1.356415,1.35666,510
1725888480,1725888600,1.35663,1.35659,1.35647,1.35664,516
1725888600,1725888720,1.356605,1.356665,1.356485,1.35679,734
1725888720,1725888840,1.356675,1.356965,1.35665,1.35698,592
1725888840,1725888960,1.35695,1.356795,1.35665,1.35699,548
1725888960,1725889080,1.35679,1.356965,1.35668,1.35701,530
1725889080,1725889200,1.35697,1.35729,1.356965,1.357315,446
1725889200,1725889320,1.35729,1.35726,1.357195,1.35741,406
1725889320,1725889440,1.35726,1.35732,1.35714,1.357375,447
1725889440,1725889560,1.35731,1.35757,1.3573,1.35759,481
1725889560,1725889680,1.35758,1.35741,1.35729,1.357725,453
1725889680,1725889800,1.35742,1.357105,1.357095,1.357435,482
1725889800,1725889920,1.357115,1.35757,1.357115,1.35757,512
1725889920,1725890040,1.35758,1.35736,1.357245,1.35759,472
1725890040,1725890160,1.35735,1.35711,1.35704,1.35736,497
1725890160,1725890280,1.35712,1.357265,1.357085,1.3573,467
1725890280,1725890400,1.35724,1.357185,1.3571,1.357295,599
1725890400,1725890520,1.35717,1.3574,1.357115,1.357415,424
1725890520,1725890640,1.3574,1.35734,1.35717,1.357415,439
1725890640,1725890760,1.35734,1.35721,1.3572,1.3574,454
1725890760,1725890880,1.357215,1.35694,1.35681,1.357215,529
1725890880,1725891000,1.35694,1.356945,1.356725,1.356965,388
1725891000,1725891120,1.356935,1.356925,1.356715,1.357015,428
1725891120,1725891240,1.35692,1.35704,1.356835,1.35715,449
1725891240,1725891360,1.357045,1.3567,1.356695,1.35706,379
1725891360,1725891480,1.35671,1.356275,1.35627,1.356725,519
1725891480,1725891600,1.35627,1.356325,1.356195,1.356395,514
1725891600,1725891720,1.356315,1.35635,1.356275,1.35647,559
1725891720,1725891840,1.35636,1.35637,1.356325,1.356695,464
1725891840,1725891960,1.356365,1.356335,1.356245,1.356465,516
1725891960,1725892080,1.35633,1.356335,1.356145,1.356505,535
1725892080,1725892200,1.356345,1.35647,1.3563,1.35652,433
1725892200,1725892320,1.356465,1.356855,1.35638,1.356925,559
1725892320,1725892440,1.35685,1.356545,1.356395,1.356895,482
1725892440,1725892560,1.35654,1.356805,1.356535,1.35685,477
1725892560,1725892680,1.35681,1.356615,1.356615,1.357005,464
1725892680,1725892800,1.356625,1.35676,1.356595,1.356975,504
1725892800,1725892920,1.35677,1.35689,1.356705,1.356985,463
1725892920,1725893040,1.35689,1.357,1.356855,1.357045,471
1725893040,1725893160,1.357005,1.356825,1.356825,1.357185,466
1725893160,1725893280,1.356835,1.356785,1.35669,1.356885,534
1725893280,1725893400,1.356785,1.356655,1.356655,1.35688,509
1725893400,1725893520,1.35666,1.35647,1.35633,1.356705,541
1725893520,1725893640,1.356465,1.356455,1.356255,1.356495,505
1725893640,1725893760,1.35646,1.35635,1.356225,1.356465,476
1725893760,1725893880,1.35635,1.356195,1.35618,1.35646,566
1725893880,1725894000,1.3562,1.356365,1.356185,1.35645,477
1725894000,1725894120,1.35636,1.356635,1.356225,1.356655,710
1725894120,1725894240,1.35665,1.356065,1.355885,1.356655,576
1725894240,1725894360,1.35606,1.356385,1.356045,1.35648,456
1725894360,1725894480,1.35638,1.356275,1.356215,1.356555,427
1725894480,1725894600,1.35629,1.356475,1.35628,1.3565,458
1725894600,1725894720,1.35647,1.35658,1.35641,1.356585,551
1725894720,1725894840,1.35657,1.35658,1.356445,1.35673,560
1725894840,1725894960,1.356565,1.35686,1.356565,1.35691,708
1725894960,1725895080,1.35685,1.356735,1.35665,1.35688,479
1725895080,1725895200,1.356735,1.35677,1.35669,1.356825,647
1725895200,1725895320,1.35677,1.356705,1.356655,1.35689,603
1725895320,1725895440,1.356705,1.356745,1.356535,1.356805,618
1725895440,1725895560,1.35674,1.35685,1.35671,1.356865,629
1725895560,1725895680,1.356855,1.357085,1.35684,1.35709,679
1725895680,1725895800,1.35709,1.357145,1.357,1.35723,616
1725895800,1725895920,1.357125,1.35696,1.35678,1.35715,589
1725895920,1725896040,1.356955,1.35689,1.356825,1.357105,579
1725896040,1725896160,1.35688,1.356935,1.35684,1.357045,519
1725896160,1725896280,1.356935,1.35663,1.356615,1.35694,473
1725896280,1725896400,1.356625,1.356545,1.356515,1.35668,524
1725896400,1725896520,1.356535,1.35647,1.356425,1.3566,477
1725896520,1725896640,1.35647,1.35648,1.356415,1.3565,512
1725896640,1725896760,1.3565,1.35631,1.356275,1.3565,454
1725896760,1725896880,1.356305,1.356425,1.35622,1.35645,468
1725896880,1725897000,1.356415,1.356365,1.35632,1.356455,469
1725897000,1725897120,1.356365,1.356005,1.35599,1.356365,514
1725897120,1725897240,1.356,1.356265,1.356,1.3563,511
1725897240,1725897360,1.35627,1.356245,1.356175,1.356305,380
1725897360,1725897480,1.35625,1.35603,1.35602,1.35629,451
1725897480,1725897600,1.356035,1.35608,1.356,1.35615,506
1725897600,1725897720,1.35607,1.35612,1.355945,1.35613,588
1725897720,1725897840,1.3561,1.35594,1.355875,1.3561,664
1725897840,1725897960,1.355945,1.355645,1.35559,1.35597,605
1725897960,1725898080,1.35566,1.35568,1.355645,1.355845,491
1725898080,1725898200,1.35569,1.355755,1.355655,1.35582,481
1725898200,1725898320,1.35576,1.35568,1.35553,1.35577,526
1725898320,1725898440,1.355685,1.355545,1.355515,1.35572,431
1725898440,1725898560,1.35555,1.35556,1.35553,1.35566,529
1725898560,1725898680,1.355565,1.35523,1.35519,1.35561,413
1725898680,1725898800,1.35522,1.35507,1.35501,1.35526,362
1725898800,1725898920,1.35509,1.355325,1.35509,1.35543,508
1725898920,1725899040,1.35532,1.355315,1.355225,1.355365,430
1725899040,1725899160,1.355315,1.35523,1.35521,1.355365,451
1725899160,1725899280,1.355235,1.355225,1.355005,1.35528,484
1725899280,1725899400,1.355215,1.355145,1.355005,1.355245,499
1725899400,1725899520,1.35515,1.355055,1.354985,1.3552,490
1725899520,1725899640,1.355035,1.35495,1.35471,1.35505,471
1725899640,1725899760,1.35493,1.35474,1.354645,1.35494,454
1725899760,1725899880,1.35474,1.35469,1.354645,1.35481,486
1725899880,1725900000,1.35469,1.354655,1.35463,1.35483,503
1725900000,1725900120,1.35466,1.35472,1.354655,1.3548,433
1725900120,1725900240,1.354715,1.354825,1.354715,1.354875,410
1725900240,1725900360,1.354825,1.35485,1.354815,1.354905,382
1725900360,1725900480,1.35485,1.3548,1.354665,1.35489,447
1725900480,1725900600,1.3548,1.355005,1.354765,1.35501,365
1725900600,1725900720,1.35501,1.35506,1.354955,1.35515,428
1725900720,1725900840,1.355055,1.35502,1.354985,1.35515,361
1725900840,1725900960,1.35502,1.35485,1.35485,1.355105,374
1725900960,1725901080,1.354855,1.35501,1.35484,1.355015,384
1725901080,1725901200,1.35501,1.354925,1.35488,1.35508,585
1725901200,1725901320,1.354915,1.35491,1.354875,1.354975,522
1725901320,1725901440,1.3549,1.354905,1.354865,1.354965,306
1725901440,1725901560,1.354895,1.35482,1.354815,1.354935,264
1725901560,1725901680,1.354815,1.354885,1.3548,1.354975,187
1725901680,1725901800,1.35489,1.354805,1.354775,1.35489,302
1725901800,1725901920,1.354805,1.35484,1.354765,1.35487,278
1725901920,1725902040,1.35484,1.354775,1.35476,1.35487,247
1725902040,1725902160,1.354785,1.355065,1.354785,1.35508,301
1725902160,1725902280,1.355055,1.35503,1.354945,1.355075,326
1725902280,1725902400,1.355035,1.35515,1.35496,1.355155,290
1725902400,1725902520,1.35516,1.35524,1.35513,1.35524,368
1725902520,1725902640,1.355225,1.35516,1.355125,1.355235,414
1725902640,1725902760,1.355175,1.35522,1.355135,1.3553,324
1725902760,1725902880,1.35522,1.355075,1.355055,1.355245,240
1725902880,1725903000,1.35507,1.35504,1.35503,1.35508,312
1725903000,1725903120,1.35504,1.355235,1.35503,1.35525,307
1725903120,1725903240,1.35524,1.355195,1.355075,1.35524,266
1725903240,1725903360,1.3552,1.35501,1.35499,1.355225,371
1725903360,1725903480,1.35502,1.35505,1.355005,1.35507,171
1725903480,1725903600,1.35505,1.35505,1.35497,1.355085,229
1725903600,1725903720,1.355045,1.355055,1.35484,1.35508,206
1725903720,1725903840,1.35505,1.355325,1.35504,1.35535,300
1725903840,1725903960,1.35533,1.355355,1.35532,1.35549,341
1725903960,1725904080,1.355355,1.355435,1.3553,1.355465,310
1725904080,1725904200,1.355425,1.35535,1.355335,1.35544,355
1725904200,1725904320,1.35535,1.355455,1.355345,1.355565,301
1725904320,1725904440,1.35545,1.35541,1.355315,1.3555,292
1725904440,1725904560,1.35541,1.355605,1.355395,1.35562,228
1725904560,1725904680,1.355615,1.35562,1.35558,1.355645,262
1725904680,1725904800,1.35562,1.35586,1.35562,1.355885,312
1725904800,1725904920,1.355845,1.35587,1.35579,1.35591,377
1725904920,1725905040,1.355855,1.3559,1.35577,1.355975,322
1725905040,1725905160,1.355905,1.355875,1.355795,1.35592,306
1725905160,1725905280,1.35586,1.355965,1.35583,1.35597,233
1725905280,1725905400,1.35596,1.356055,1.35595,1.35609,274
1725905400,1725905520,1.35606,1.355775,1.355775,1.35607,295
1725905520,1725905640,1.355775,1.355865,1.35577,1.355875,201
1725905640,1725905760,1.35586,1.35578,1.35576,1.355865,98
1725905760,1725905880,1.35578,1.355565,1.35556,1.3558,119
1725905880,1725906000,1.35557,1.355415,1.35541,1.35561,118
1725906000,1725906120,1.355415,1.35559,1.35541,1.35559,166
1725906120,1725906240,1.355585,1.35542,1.355415,1.355585,188
1725906240,1725906360,1.35542,1.355505,1.355395,1.355525,149
1725906360,1725906480,1.35549,1.35559,1.355425,1.35561,333
1725906480,1725906600,1.355595,1.355585,1.35554,1.35571,356
1725906600,1725906720,1.35559,1.355595,1.355505,1.35577,276
1725906720,1725906840,1.355585,1.355525,1.35549,1.355615,286
1725906840,1725906960,1.35552,1.355605,1.355475,1.355615,204
1725906960,1725907080,1.3556,1.355785,1.35558,1.355785,256
1725907080,1725907200,1.355795,1.356095,1.355785,1.356155,309
1725907200,1725907320,1.3561,1.35592,1.355905,1.356125,176
1725907320,1725907440,1.35594,1.3558,1.35569,1.35596,203
1725907440,1725907560,1.3558,1.355695,1.355695,1.35582,279
1725907560,1725907680,1.35569,1.355745,1.35567,1.3558,236
1725907680,1725907800,1.355745,1.35571,1.35571,1.355835,243
1725907800,1725907920,1.35571,1.3557,1.35559,1.355755,247
1725907920,1725908040,1.3557,1.355765,1.355695,1.35586,428
1725908040,1725908160,1.35576,1.355795,1.355725,1.355805,190
1725908160,1725908280,1.35579,1.355875,1.35577,1.35588,137
1725908280,1725908400,1.35588,1.355985,1.355835,1.355995,196
1725908400,1725908520,1.355975,1.35606,1.35595,1.356115,255
1725908520,1725908640,1.356065,1.356005,1.35596,1.356125,179
1725908640,1725908760,1.356005,1.356015,1.35598,1.356065,131
1725908760,1725908880,1.356005,1.355965,1.35596,1.356045,252
1725908880,1725909000,1.355975,1.3559,1.355895,1.356045,230
1725909000,1725909120,1.355915,1.356055,1.355895,1.35607,219
1725909120,1725909240,1.35606,1.35608,1.35605,1.356105,145
1725909240,1725909360,1.3561,1.3561,1.35605,1.356135,180
1725909360,1725909480,1.356105,1.35608,1.356065,1.356115,207
1725909480,1725909600,1.356075,1.356175,1.35607,1.35618,188
1725909600,1725909720,1.35618,1.35608,1.356065,1.35619,152
1725909720,1725909840,1.35608,1.356075,1.35599,1.35615,135
1725909840,1725909960,1.35606,1.356095,1.35606,1.3561,74
1725909960,1725910080,1.356095,1.35602,1.356005,1.356105,289
1725910080,1725910200,1.35601,1.355965,1.35595,1.356035,172
1725910200,1725910320,1.35598,1.35607,1.355975,1.35609,142
1725910320,1725910440,1.356065,1.356095,1.35599,1.356105,299
1725910440,1725910560,1.3561,1.356115,1.356085,1.356195,204
1725910560,1725910680,1.356115,1.356155,1.356005,1.356165,136
1725910680,1725910800,1.356165,1.356195,1.356155,1.356265,175
1725910800,1725910920,1.356195,1.356205,1.356175,1.356225,114
1725910920,1725911040,1.356205,1.356225,1.3562,1.356265,206
1725911040,1725911160,1.356235,1.35635,1.35618,1.356355,215
1725911160,1725911280,1.356355,1.356285,1.35628,1.356445,195
1725911280,1725911400,1.356285,1.35627,1.356235,1.356335,132
1725911400,1725911520,1.35629,1.356275,1.356235,1.356295,137
1725911520,1725911640,1.35629,1.35643,1.356285,1.356455,212
1725911640,1725911760,1.35643,1.35635,1.35634,1.356475,168
1725911760,1725911880,1.356365,1.35627,1.35625,1.35642,280
1725911880,1725912000,1.356275,1.35634,1.35625,1.356355,277
1725912000,1725912120,1.356335,1.356375,1.356325,1.356445,323
1725912120,1725912240,1.356375,1.356355,1.35633,1.356385,159
1725912240,1725912360,1.356355,1.356285,1.35625,1.356365,63
1725912360,1725912480,1.35628,1.356165,1.35616,1.35629,76
1725912480,1725912600,1.35616,1.35611,1.35611,1.35617,57
1725912600,1725912720,1.35611,1.356075,1.356055,1.356165,58
1725912720,1725912840,1.35607,1.35599,1.355985,1.356095,77
1725912840,1725912960,1.35599,1.355955,1.355935,1.35602,123
1725912960,1725913080,1.355965,1.355865,1.355845,1.356,97
1725913080,1725913200,1.355865,1.355865,1.355855,1.355885,67
1725913200,1725913320,1.35586,1.35587,1.35586,1.355885,32
1725913320,1725913440,1.35587,1.35589,1.35584,1.355895,72
1725913440,1725913560,1.355875,1.355875,1.355865,1.355885,20
1725913560,1725913680,1.355885,1.355805,1.355785,1.355905,109
1725913680,1725913800,1.355805,1.355815,1.35578,1.355815,103
1725913800,1725913920,1.355815,1.355815,1.3558,1.355835,159
1725913920,1725914040,1.355815,1.355705,1.355705,1.355825,141
1725914040,1725914160,1.355705,1.35578,1.355705,1.35582,116
1725914160,1725914280,1.35578,1.35581,1.35578,1.35585,128
1725914280,1725914400,1.3558,1.355805,1.355755,1.35584,83
1725914400,1725914520,1.355805,1.35578,1.35574,1.35582,73
1725914520,1725914640,1.355785,1.355835,1.355785,1.355835,91
1725914640,1725914760,1.355835,1.35593,1.35579,1.35593,168
1725914760,1725914880,1.35593,1.35586,1.35584,1.35598,80
1725914880,1725915000,1.35586,1.355825,1.355725,1.35586,155
1725915000,1725915120,1.3558,1.35586,1.355785,1.355865,176
1725915120,1725915240,1.35586,1.355865,1.355815,1.35589,90
1725915240,1725915360,1.355865,1.355935,1.355845,1.35596,148
1725915360,1725915480,1.355935,1.355945,1.35591,1.35597,136
1725915480,1725915600,1.35594,1.35591,1.35586,1.355955,142
1725915600,1725915720,1.35591,1.35591,1.35591,1.35591,0
1725915720,1725915840,1.35591,1.35591,1.35591,1.35591,0
1725915840,1725915960,1.35591,1.35591,1.35591,1.35591,0
1725915960,1725916080,1.35591,1.35591,1.35591,1.35591,0
1725916080,1725916200,1.35591,1.355735,1.355735,1.35591,3
1725916200,1725916320,1.355735,1.35573,1.35573,1.35575,7
1725916320,1725916440,1.35573,1.355625,1.355605,1.355735,36
1725916440,1725916560,1.355645,1.355675,1.3556,1.355675,23
1725916560,1725916680,1.355675,1.35564,1.355595,1.355675,9
1725916680,1725916800,1.35564,1.35574,1.35564,1.35574,3
1725916800,1725916920,1.35574,1.3557,1.355695,1.35574,2
1725916920,1725917040,1.3557,1.355655,1.355655,1.3557,2
1725917040,1725917160,1.355655,1.35567,1.355655,1.35567,1
1725917160,1725917280,1.35567,1.355925,1.35567,1.355925,14
1725917280,1725917400,1.355925,1.35582,1.3558,1.355925,8
1725917400,1725917520,1.35582,1.35582,1.35582,1.355825,7
1725917520,1725917640,1.35582,1.35582,1.35582,1.35582,0
1725917640,1725917760,1.35582,1.355865,1.35582,1.35587,6
1725917760,1725917880,1.355865,1.355865,1.35586,1.35587,5
1725917880,1725918000,1.355865,1.35574,1.35573,1.355865,20
1725918000,1725918120,1.35574,1.35574,1.35574,1.35575,3
1725918120,1725918240,1.35574,1.355715,1.355715,1.355755,7
1725918240,1725918360,1.355715,1.355755,1.35571,1.355755,8
1725918360,1725918480,1.355755,1.355715,1.355705,1.355755,21
1725918480,1725918600,1.355715,1.355715,1.355705,1.355755,19
1725918600,1725918720,1.355715,1.35575,1.355715,1.35576,14
1725918720,1725918840,1.35575,1.355745,1.355735,1.35576,13
1725918840,1725918960,1.35575,1.355705,1.35568,1.35575,6
1725918960,1725919080,1.355705,1.355645,1.355645,1.355705,12
1725919080,1725919200,1.355645,1.355655,1.355625,1.35568,10
1725919200,1725919320,1.355635,1.35572,1.355625,1.355835,64
1725919320,1725919440,1.35572,1.355595,1.355595,1.35573,24
1725919440,1725919560,1.3556,1.35562,1.355585,1.355625,10
1725919560,1725919680,1.35562,1.35569,1.35562,1.35569,16
1725919680,1725919800,1.35569,1.355685,1.35564,1.35569,14
1725919800,1725919920,1.35569,1.35574,1.35567,1.355745,20
1725919920,1725920040,1.35574,1.355745,1.35572,1.355745,33
1725920040,1725920160,1.355745,1.355755,1.35571,1.35578,39
1725920160,1725920280,1.355755,1.355745,1.355745,1.35576,27
1725920280,1725920400,1.355745,1.355735,1.355735,1.355785,30
1725920400,1725920520,1.355735,1.35575,1.355735,1.35575,16
1725920520,1725920640,1.35575,1.355755,1.355745,1.355765,17
1725920640,1725920760,1.355755,1.355745,1.35574,1.355755,8
1725920760,1725920880,1.355745,1.355735,1.355735,1.355755,20
1725920880,1725921000,1.355735,1.3559,1.355735,1.35592,27
1725921000,1725921120,1.355895,1.355775,1.35573,1.355895,53
1725921120,1725921240,1.355795,1.355715,1.35563,1.355795,59
1725921240,1725921360,1.355735,1.35573,1.355725,1.35576,15
1725921360,1725921480,1.35573,1.355725,1.355725,1.355745,18
1725921480,1725921600,1.35573,1.35573,1.35573,1.35575,14
1725921600,1725921720,1.35573,1.35574,1.35573,1.355745,11
1725921720,1725921840,1.35574,1.35575,1.355735,1.355755,12
1725921840,1725921960,1.35575,1.355855,1.35575,1.355855,17
1725921960,1725922080,1.355855,1.355915,1.355855,1.355925,21
1725922080,1725922200,1.355915,1.355825,1.35581,1.35592,23
1725922200,1725922320,1.355825,1.35583,1.355825,1.35583,6
1725922320,1725922440,1.35583,1.35583,1.355825,1.35583,6
1725922440,1725922560,1.35583,1.355785,1.35578,1.35583,17
1725922560,1725922680,1.355785,1.355845,1.355785,1.355875,39
1725922680,1725922800,1.35584,1.355945,1.35584,1.35597,58
1725922800,1725922920,1.35594,1.35593,1.35592,1.356005,75
1725922920,1725923040,1.355925,1.35603,1.35592,1.356045,26
1725923040,1725923160,1.35603,1.356035,1.356015,1.356045,22
1725923160,1725923280,1.356035,1.356035,1.356025,1.356055,15
1725923280,1725923400,1.356035,1.35603,1.356025,1.35605,17
1725923400,1725923520,1.35603,1.356095,1.35603,1.35615,67
1725923520,1725923640,1.356095,1.35611,1.35602,1.35611,30
1725923640,1725923760,1.35611,1.35613,1.35611,1.35614,26
1725923760,1725923880,1.35613,1.35613,1.356125,1.356145,21
1725923880,1725924000,1.35613,1.35613,1.356085,1.356145,30
1725924000,1725924120,1.356115,1.356115,1.356105,1.356165,38
1725924120,1725924240,1.356105,1.35612,1.356105,1.356125,26
1725924240,1725924360,1.356125,1.35605,1.35605,1.35613,16
1725924360,1725924480,1.35604,1.356025,1.356005,1.35604,25
1725924480,1725924600,1.356025,1.35604,1.356025,1.356055,30
1725924600,1725924720,1.35604,1.35602,1.35602,1.35605,22
1725924720,1725924840,1.35602,1.35601,1.35599,1.356025,24
1725924840,1725924960,1.35601,1.35601,1.35601,1.356025,33
1725924960,1725925080,1.35601,1.356015,1.35599,1.356035,32
1725925080,1725925200,1.356015,1.35601,1.35598,1.35602,20
1725925200,1725925320,1.356015,1.356015,1.356,1.356035,43
1725925320,1725925440,1.356015,1.35599,1.35598,1.356015,17
1725925440,1725925560,1.35599,1.355995,1.35594,1.356015,42
1725925560,1725925680,1.356005,1.355955,1.355935,1.356005,60
1725925680,1725925800,1.355955,1.356125,1.35595,1.356135,43
1725925800,1725925920,1.35612,1.356185,1.35611,1.356185,28
1725925920,1725926040,1.3562,1.356295,1.356195,1.35631,32
1725926040,1725926160,1.3563,1.356385,1.3563,1.3564,51
1725926160,1725926280,1.356385,1.356505,1.356385,1.35652,44
1725926280,1725926400,1.356505,1.356415,1.356415,1.356545,79
1725926400,1725926520,1.35643,1.356515,1.35631,1.35653,148
1725926520,1725926640,1.356515,1.356515,1.35647,1.356555,113
1725926640,1725926760,1.356515,1.3567,1.356495,1.35671,87
1725926760,1725926880,1.356705,1.356765,1.356705,1.35681,164
