from,to,open,close,min,max,volume
1726622520,1726622640,186.5745,186.6115,186.544,186.637,322
1726622640,1726622760,186.611,186.648,186.6015,186.6535,310
1726622760,1726622880,186.6475,186.6005,186.5985,186.648,326
1726622880,1726623000,186.5995,186.631,186.598,186.644,321
1726623000,1726623120,186.628,186.582,186.5765,186.6465,306
1726623120,1726623240,186.582,186.5355,186.5005,186.582,422
1726623240,1726623360,186.535,186.555,186.535,186.564,287
1726623360,1726623480,186.5565,186.592,186.5065,186.6055,367
1726623480,1726623600,186.5925,186.635,186.572,186.638,351
1726623600,1726623720,186.6325,186.5495,186.5005,186.6325,399
1726623720,1726623840,186.548,186.478,186.453,186.548,385
1726623840,1726623960,186.4775,186.448,186.414,186.504,416
1726623960,1726624080,186.4475,186.4065,186.404,186.477,285
1726624080,1726624200,186.408,186.478,186.3865,186.499,429
1726624200,1726624320,186.4785,186.471,186.451,186.5075,293
1726624320,1726624440,186.4715,186.419,186.413,186.4745,366
1726624440,1726624560,186.419,186.393,186.3735,186.461,405
1726624560,1726624680,186.3925,186.3265,186.306,186.3925,560
1726624680,1726624800,186.3245,186.3525,186.3055,186.382,367
1726624800,1726624920,186.35,186.322,186.3105,186.359,445
1726624920,1726625040,186.3215,186.348,186.3215,186.376,321
1726625040,1726625160,186.348,186.421,186.3325,186.4245,357
1726625160,1726625280,186.4205,186.3935,186.3715,186.441,295
1726625280,1726625400,186.393,186.3885,186.3645,186.4115,262
1726625400,1726625520,186.388,186.396,186.3805,186.4155,225
1726625520,1726625640,186.3965,186.423,186.395,186.4375,195
1726625640,1726625760,186.4235,186.4045,186.3615,186.425,323
1726625760,1726625880,186.4045,186.3655,186.357,186.407,254
1726625880,1726626000,186.366,186.2955,186.287,186.373,256
1726626000,1726626120,186.294,186.305,186.2915,186.33,216
1726626120,1726626240,186.3055,186.267,186.25,186.31,241
1726626240,1726626360,186.2665,186.289,186.2535,186.301,373
1726626360,1726626480,186.2875,186.298,186.274,186.3195,310
1726626480,1726626600,186.2975,186.329,186.294,186.352,275
1726626600,1726626720,186.3255,186.278,186.278,186.3365,268
1726626720,1726626840,186.278,186.2695,186.264,186.2935,205
1726626840,1726626960,186.27,186.236,186.212,186.2705,271
1726626960,1726627080,186.233,186.1755,186.166,186.24,270
1726627080,1726627200,186.1755,186.183,186.155,186.205,239
1726627200,1726627320,186.183,186.159,186.113,186.186,360
1726627320,1726627440,186.1585,186.1665,186.1585,186.2,299
1726627440,1726627560,186.1645,186.1655,186.16,186.18,225
1726627560,1726627680,186.1655,186.15,186.144,186.1845,165
1726627680,1726627800,186.15,186.19,186.1455,186.1905,221
1726627800,1726627920,186.19,186.1505,186.137,186.196,181
1726627920,1726628040,186.15,186.214,186.15,186.2225,249
1726628040,1726628160,186.2145,186.2295,186.2,186.236,209
1726628160,1726628280,186.23,186.256,186.2125,186.2615,164
1726628280,1726628400,186.2585,186.2635,186.216,186.2725,298
1726628400,1726628520,186.2615,186.207,186.1845,186.2645,289
1726628520,1726628640,186.2075,186.161,186.158,186.2075,319
1726628640,1726628760,186.1585,186.139,186.118,186.1595,285
1726628760,1726628880,186.139,186.142,186.1185,186.1845,294
1726628880,1726629000,186.142,186.1275,186.1,186.142,289
1726629000,1726629120,186.1265,186.173,186.1265,186.193,291
1726629120,1726629240,186.1735,186.1455,186.1395,186.181,221
1726629240,1726629360,186.144,186.14,186.1375,186.1595,201
1726629360,1726629480,186.1395,186.1425,186.1315,186.153,182
1726629480,1726629600,186.1415,186.198,186.1415,186.2005,206
1726629600,1726629720,186.199,186.19,186.155,186.209,235
1726629720,1726629840,186.187,186.1785,186.157,186.2,238
1726629840,1726629960,186.1785,186.163,186.16,186.186,214
1726629960,1726630080,186.1635,186.122,186.122,186.164,229
1726630080,1726630200,186.1215,186.1225,186.121,186.151,154
1726630200,1726630320,186.122,186.0935,186.0935,186.1475,254
1726630320,1726630440,186.0935,186.11,186.038,186.114,370
1726630440,1726630560,186.1095,186.1505,186.1035,186.153,195
1726630560,1726630680,186.152,186.127,186.113,186.1615,238
1726630680,1726630800,186.127,186.1165,186.1025,186.1375,183
1726630800,1726630920,186.1165,186.104,186.1035,186.119,222
1726630920,1726631040,186.1035,186.1635,186.1035,186.165,193
1726631040,1726631160,186.1635,186.166,186.1475,186.1675,179
1726631160,1726631280,186.1665,186.1325,186.127,186.172,183
1726631280,1726631400,186.1325,186.1275,186.121,186.1395,189
1726631400,1726631520,186.128,186.1425,186.1245,186.157,183
1726631520,1726631640,186.1445,186.1535,186.1445,186.184,175
1726631640,1726631760,186.154,186.1325,186.1275,186.177,208
1726631760,1726631880,186.133,186.103,186.101,186.1335,205
1726631880,1726632000,186.104,186.1415,186.1015,186.1455,252
1726632000,1726632120,186.143,186.128,186.125,186.1775,297
1726632120,1726632240,186.1285,186.125,186.109,186.143,223
1726632240,1726632360,186.126,186.146,186.109,186.149,171
1726632360,1726632480,186.1445,186.152,186.1195,186.161,191
1726632480,1726632600,186.1525,186.1835,186.1355,186.1855,233
1726632600,1726632720,186.1845,186.1925,186.1595,186.2015,232
1726632720,1726632840,186.1925,186.171,186.1645,186.2035,209
1726632840,1726632960,186.171,186.194,186.168,186.203,152
1726632960,1726633080,186.1935,186.2665,186.1935,186.2675,236
1726633080,1726633200,186.2655,186.2425,186.232,186.2655,181
1726633200,1726633320,186.243,186.296,186.24,186.3085,213
1726633320,1726633440,186.2955,186.299,186.2915,186.344,236
1726633440,1726633560,186.2985,186.298,186.2685,186.3075,185
1726633560,1726633680,186.298,186.279,186.267,186.309,131
1726633680,1726633800,186.2795,186.217,186.212,186.2805,228
1726633800,1726633920,186.217,186.14,186.1365,186.217,255
1726633920,1726634040,186.139,186.1025,186.0945,186.151,263
1726634040,1726634160,186.102,186.109,186.078,186.115,265
1726634160,1726634280,186.1095,186.0695,186.068,186.124,234
1726634280,1726634400,186.069,186.057,186.0145,186.069,282
1726634400,1726634520,186.0575,186.064,186.0535,186.0745,203
1726634520,1726634640,186.0645,186.074,186.0625,186.09,190
1726634640,1726634760,186.074,186.0875,186.074,186.1045,232
1726634760,1726634880,186.0875,186.115,186.0815,186.128,276
1726634880,1726635000,186.1155,186.049,186.0485,186.1155,236
1726635000,1726635120,186.049,185.979,185.965,186.052,301
1726635120,1726635240,185.9805,185.961,185.958,185.999,212
1726635240,1726635360,185.9615,185.8665,185.8565,185.963,452
1726635360,1726635480,185.866,185.85,185.8245,185.8765,446
1726635480,1726635600,185.8525,185.961,185.8325,185.9655,389
1726635600,1726635720,185.9605,185.9445,185.925,186.001,388
1726635720,1726635840,185.945,185.97,185.928,185.975,347
1726635840,1726635960,185.9695,185.981,185.962,186.0095,373
1726635960,1726636080,185.9805,185.9915,185.961,186.021,295
1726636080,1726636200,185.9905,186,185.99,186.0195,263
1726636200,1726636320,185.9995,186.0235,185.9835,186.043,343
1726636320,1726636440,186.0225,186.037,186.0125,186.0475,361
1726636440,1726636560,186.0365,186.028,186.003,186.0385,234
1726636560,1726636680,186.026,185.9825,185.959,186.0335,280
1726636680,1726636800,185.982,185.99,185.974,186.003,291
